,ts_code,end_date,symbol,mkv,amount,stk_mkv_ratio
2007,510300.SH,20151231,000540.SZ,33822432.0,3708600.0,0.16
2008,510300.SH,20151231,600519.SH,243584479.53,1116387.0,1.12
2009,510300.SH,20151231,600583.SH,43033023.05,4808159.0,0.2
2010,510300.SH,20151231,601928.SH,25227974.61,1583677.0,0.12
2011,510300.SH,20151231,002673.SZ,80999013.48,2461228.0,0.37
2012,510300.SH,20151231,000069.SZ,72873116.8,8281036.0,0.34
2013,510300.SH,20151231,601225.SH,20328408.0,4182800.0,0.09
2014,510300.SH,20151231,600009.SH,58764814.56,1990678.0,0.27
2015,510300.SH,20151231,601166.SH,502813578.6,29455980.0,2.32
2016,510300.SH,20151231,000686.SZ,45425852.5,2595763.0,0.21
2017,510300.SH,20151231,600050.SH,117388271.88,18994866.0,0.54
2018,510300.SH,20151231,601933.SH,44166330.4,4372904.0,0.2
2019,510300.SH,20151231,600018.SH,45807826.32,7069109.0,0.21
2020,510300.SH,20151231,601238.SH,27446158.22,1216046.0,0.13
2021,510300.SH,20151231,600221.SH,51944107.49,13353241.0,0.24
2022,510300.SH,20151231,600005.SH,30166445.0,8693500.0,0.14
2023,510300.SH,20151231,000937.SZ,12388944.96,2458124.0,0.06
2024,510300.SH,20151231,002038.SZ,31491775.5,940053.0,0.15
2025,510300.SH,20151231,000598.SZ,28017456.32,3935036.0,0.13
2026,510300.SH,20151231,600705.SH,75588052.64,4851608.0,0.35
2027,510300.SH,20151231,601111.SH,47175937.38,5498361.0,0.22
2028,510300.SH,20151231,600188.SH,7161833.7,757866.0,0.03
2029,510300.SH,20151231,600741.SH,38918342.64,2308324.0,0.18
2030,510300.SH,20151231,601231.SH,9197427.6,636060.0,0.04
2031,510300.SH,20151231,002594.SZ,87954622.0,1365755.0,0.41
2032,510300.SH,20151231,600674.SH,51485373.36,4784886.0,0.24
2033,510300.SH,20151231,600863.SH,28271203.38,6324654.0,0.13
2034,510300.SH,20151231,600663.SH,38169024.86,761249.0,0.18
2035,510300.SH,20151231,000800.SZ,28972690.05,1769865.0,0.13
2036,510300.SH,20151231,601600.SH,59248016.1,11921130.0,0.27
2037,510300.SH,20151231,000413.SZ,34343293.08,3782301.0,0.16
2038,510300.SH,20151231,300315.SZ,46299400.0,3307100.0,0.21
2039,510300.SH,20151231,601118.SH,18168766.56,2403276.0,0.08
2040,510300.SH,20151231,601989.SH,193217629.8,20555067.0,0.89
2041,510300.SH,20151231,300027.SZ,90876292.08,2190846.0,0.42
2042,510300.SH,20151231,002230.SZ,71551182.3,1931206.0,0.33
2043,510300.SH,20151231,601618.SH,63656292.7,10574135.0,0.29
2044,510300.SH,20151231,603885.SH,10989072.0,321600.0,0.05
2045,510300.SH,20151231,601555.SH,74207933.51,4617793.0,0.34
2046,510300.SH,20151231,000625.SZ,86218681.41,5080653.0,0.4
2047,510300.SH,20151231,601088.SH,66565587.03,4446599.0,0.31
2048,510300.SH,20151231,000538.SZ,84604551.22,1165031.0,0.39
2049,510300.SH,20151231,601021.SH,36443352.0,597432.0,0.17
2050,510300.SH,20151231,600150.SH,48851513.1,1402570.0,0.23
2051,510300.SH,20151231,601988.SH,188394271.15,46981115.0,0.87
2052,510300.SH,20151231,600867.SH,46108739.82,1697046.0,0.21
2053,510300.SH,20151231,000629.SZ,34813454.85,9485955.0,0.16
2054,510300.SH,20151231,001979.SZ,90517213.92,4339272.0,0.42
2055,510300.SH,20151231,601158.SH,11765559.18,1261046.0,0.05
2056,510300.SH,20151231,601607.SH,49957096.86,2509146.0,0.23
2057,510300.SH,20151231,600570.SH,65446661.28,1073424.0,0.3
2058,510300.SH,20151231,002202.SZ,76273845.48,3346812.0,0.35
2059,510300.SH,20151231,601958.SH,16389266.4,1979380.0,0.08
2060,510300.SH,20151231,600029.SH,66658162.74,7778082.0,0.31
2061,510300.SH,20151231,601857.SH,90718575.0,10864500.0,0.42
2062,510300.SH,20151231,000768.SZ,61132434.31,2468003.0,0.28
2063,510300.SH,20151231,002456.SZ,46833964.98,1509799.0,0.22
2064,510300.SH,20151231,002065.SZ,48835187.5,1945625.0,0.23
2065,510300.SH,20151231,000002.SZ,439535398.75,17991625.0,2.03
2066,510300.SH,20151231,300059.SZ,134772580.58,2590286.0,0.62
2067,510300.SH,20151231,600820.SH,37182320.56,3494579.0,0.17
2068,510300.SH,20151231,600027.SH,35217444.8,5179036.0,0.16
2069,510300.SH,20151231,600271.SH,60281379.26,1078186.0,0.28
2070,510300.SH,20151231,300133.SZ,27377188.74,919006.0,0.13
2071,510300.SH,20151231,600518.SH,117044292.6,6905268.0,0.54
2072,510300.SH,20151231,601169.SH,236665245.96,22475332.0,1.09
2073,510300.SH,20151231,600535.SH,56055366.84,1369877.0,0.26
2074,510300.SH,20151231,600109.SH,65982658.04,4093217.0,0.3
2075,510300.SH,20151231,000157.SZ,51365114.6,9600956.0,0.24
2076,510300.SH,20151231,002142.SZ,68441442.3,4412730.0,0.32
2077,510300.SH,20151231,600332.SH,36071184.96,1191648.0,0.17
2078,510300.SH,20151231,600886.SH,61294719.75,7340685.0,0.28
2079,510300.SH,20151231,000060.SZ,42439894.17,3024939.0,0.2
2080,510300.SH,20151231,002146.SZ,30931749.72,3245724.0,0.14
2081,510300.SH,20151231,300124.SZ,53190860.0,1126925.0,0.25
2082,510300.SH,20151231,600170.SH,27278270.04,3852863.0,0.13
2083,510300.SH,20151231,600315.SH,47185890.18,1194882.0,0.22
2084,510300.SH,20151231,000792.SZ,38770302.96,1509747.0,0.18
2085,510300.SH,20151231,002252.SZ,48235044.5,1212850.0,0.22
2086,510300.SH,20151231,600827.SH,32244878.18,1804414.0,0.15
2087,510300.SH,20151231,600028.SH,115428579.36,23271891.0,0.53
2088,510300.SH,20151231,000917.SZ,64923317.12,2444402.0,0.3
2089,510300.SH,20151231,600999.SH,137972657.9,6358187.0,0.64
2090,510300.SH,20151231,600060.SH,33628520.45,1709635.0,0.16
2091,510300.SH,20151231,000156.SZ,11452415.2,349159.0,0.05
2092,510300.SH,20151231,601992.SH,24477297.85,2612305.0,0.11
2093,510300.SH,20151231,601866.SH,47860482.56,6798364.0,0.22
2094,510300.SH,20151231,000778.SZ,30586630.14,4712886.0,0.14
2095,510300.SH,20151231,000895.SZ,42528602.74,2083714.0,0.2
2096,510300.SH,20151231,600959.SH,27283140.56,1327001.0,0.13
2097,510300.SH,20151231,300017.SZ,65105047.35,1085265.0,0.3
2098,510300.SH,20151231,600317.SH,20046900.0,4220400.0,0.09
2099,510300.SH,20151231,000338.SZ,50647090.2,5242970.0,0.23
2100,510300.SH,20151231,000826.SZ,47512422.86,1199203.0,0.22
2101,510300.SH,20151231,601601.SH,202731283.56,7024646.0,0.94
2102,510300.SH,20151231,601099.SH,75271036.5,7665075.0,0.35
2103,510300.SH,20151231,600485.SH,67574646.25,2526155.0,0.31
2104,510300.SH,20151231,601788.SH,60743353.62,2647923.0,0.28
2105,510300.SH,20151231,000651.SZ,239795385.0,10729100.0,1.11
2106,510300.SH,20151231,600104.SH,155472404.24,7326692.0,0.72
2107,510300.SH,20151231,002129.SZ,36031256.56,2948548.0,0.17
2108,510300.SH,20151231,000999.SZ,20939373.0,767010.0,0.1
2109,510300.SH,20151231,002195.SZ,21400800.0,578400.0,0.1
2110,510300.SH,20151231,002415.SZ,94700981.04,2753736.0,0.44
2111,510300.SH,20151231,600688.SH,32362266.96,4994177.0,0.15
2112,510300.SH,20151231,600111.SH,68309898.36,4872318.0,0.32
2113,510300.SH,20151231,600089.SH,66923419.64,5685932.0,0.31
2114,510300.SH,20151231,600372.SH,29994192.33,1217791.0,0.14
2115,510300.SH,20151231,000898.SZ,18516190.77,3881801.0,0.09
2116,510300.SH,20151231,601633.SH,30032864.96,2494424.0,0.14
2117,510300.SH,20151231,300146.SZ,25961974.5,674337.0,0.12
2118,510300.SH,20151231,600600.SH,21489231.2,647266.0,0.1
2119,510300.SH,20151231,000425.SZ,39237283.5,9232302.0,0.18
2120,510300.SH,20151231,600157.SH,35715122.19,7487447.0,0.16
2121,510300.SH,20151231,600578.SH,18153464.02,2990686.0,0.08
2122,510300.SH,20151231,600153.SH,34207312.29,1976159.0,0.16
2123,510300.SH,20151231,000983.SZ,19383131.2,3188015.0,0.09
2124,510300.SH,20151231,601668.SH,211326509.38,33332257.0,0.97
2125,510300.SH,20151231,600837.SH,284823612.22,18004021.0,1.31
2126,510300.SH,20151231,002241.SZ,67562209.0,1952665.0,0.31
2127,510300.SH,20151231,300104.SZ,119503532.4,2032373.0,0.55
2128,510300.SH,20151231,000883.SZ,27374471.62,4458383.0,0.13
2129,510300.SH,20151231,000423.SZ,62661989.8,1198126.0,0.29
2130,510300.SH,20151231,000333.SZ,151779076.62,4624591.0,0.7
2131,510300.SH,20151231,603288.SH,19944363.95,564197.0,0.09
2132,510300.SH,20151231,601898.SH,24066918.15,3978003.0,0.11
2133,510300.SH,20151231,000712.SZ,34226890.88,1175374.0,0.16
2134,510300.SH,20151231,600547.SH,31100202.0,1480962.0,0.14
2135,510300.SH,20151231,600019.SH,61247435.94,10976243.0,0.28
2136,510300.SH,20151231,601333.SH,37673296.2,7519620.0,0.17
2137,510300.SH,20151231,002153.SZ,42766522.0,283222.0,0.2
2138,510300.SH,20151231,600633.SH,22812752.13,1211511.0,0.11
2139,510300.SH,20151231,601688.SH,143899147.24,7297117.0,0.66
2140,510300.SH,20151231,600036.SH,413654756.06,22993594.0,1.91
2141,510300.SH,20151231,601390.SH,137613010.08,12601924.0,0.63
2142,510300.SH,20151231,000783.SZ,92247103.26,7427303.0,0.43
2143,510300.SH,20151231,600783.SH,24436722.2,625460.0,0.11
2144,510300.SH,20151231,000568.SZ,36561611.04,1348142.0,0.17
2145,510300.SH,20151231,000858.SZ,115217543.76,4223517.0,0.53
2146,510300.SH,20151231,600839.SH,46902155.55,8100545.0,0.22
2147,510300.SH,20151231,000559.SZ,56060778.51,2477277.0,0.26
2148,510300.SH,20151231,600196.SH,60135597.99,2560051.0,0.28
2149,510300.SH,20151231,601009.SH,77760117.9,4393227.0,0.36
2150,510300.SH,20151231,300002.SZ,35470647.3,2707683.0,0.16
2151,510300.SH,20151231,002410.SZ,28217850.66,1552137.0,0.13
2152,510300.SH,20151231,600718.SH,57313890.9,1845858.0,0.26
2153,510300.SH,20151231,000750.SZ,39325484.65,3060349.0,0.18
2154,510300.SH,20151231,600998.SH,12529456.8,639258.0,0.06
2155,510300.SH,20151231,600015.SH,145384633.8,11975670.0,0.67
2156,510300.SH,20151231,601018.SH,52138401.6,6389510.0,0.24
2157,510300.SH,20151231,601628.SH,105330412.48,3720608.0,0.49
2158,510300.SH,20151231,002024.SZ,132003572.4,9814392.0,0.61
2159,510300.SH,20151231,000876.SZ,56229579.9,2961010.0,0.26
2160,510300.SH,20151231,600021.SH,27938913.28,1898024.0,0.13
2161,510300.SH,20151231,601377.SH,101380785.0,9216435.0,0.47
2162,510300.SH,20151231,601016.SH,6769620.0,429000.0,0.03
2163,510300.SH,20151231,600690.SH,61034426.88,6152664.0,0.28
2164,510300.SH,20151231,600958.SH,55368318.47,2377343.0,0.26
2165,510300.SH,20151231,601969.SH,6866057.0,487300.0,0.03
2166,510300.SH,20151231,601766.SH,263130362.35,20477071.0,1.21
2167,510300.SH,20151231,601318.SH,869514192.0,24153172.0,4.01
2168,510300.SH,20151231,600489.SH,32234934.81,3246217.0,0.15
2169,510300.SH,20151231,600030.SH,338822389.35,17510201.0,1.56
2170,510300.SH,20151231,601211.SH,76824160.0,3214400.0,0.35
2171,510300.SH,20151231,600649.SH,77611707.6,3351110.0,0.36
2172,510300.SH,20151231,600177.SH,54685610.76,3359067.0,0.25
2173,510300.SH,20151231,002450.SZ,111931665.9,2937839.0,0.52
2174,510300.SH,20151231,002399.SZ,20930374.35,591755.0,0.1
2175,510300.SH,20151231,002375.SZ,23190131.94,1470522.0,0.11
2176,510300.SH,20151231,600383.SH,70045722.6,5075777.0,0.32
2177,510300.SH,20151231,300003.SZ,46895950.6,1214921.0,0.22
2178,510300.SH,20151231,000001.SZ,153772157.66,12825034.0,0.71
2179,510300.SH,20151231,600585.SH,76468275.9,4471829.0,0.35
2180,510300.SH,20151231,601699.SH,16631594.22,2590591.0,0.08
2181,510300.SH,20151231,600276.SH,129774106.72,2641981.0,0.6
2182,510300.SH,20151231,600118.SH,54818788.14,1288641.0,0.25
2183,510300.SH,20151231,000100.SZ,81596576.76,19154126.0,0.38
2184,510300.SH,20151231,000063.SZ,98875148.04,5307308.0,0.46
2185,510300.SH,20151231,601939.SH,86663690.04,14993718.0,0.4
2186,510300.SH,20151231,000402.SZ,38504700.19,3339523.0,0.18
2187,510300.SH,20151231,600362.SH,28811896.86,1830489.0,0.13
2188,510300.SH,20151231,600008.SH,22166276.43,2175297.0,0.1
2189,510300.SH,20151231,002007.SZ,29137944.0,662226.0,0.13
2190,510300.SH,20151231,600637.SH,150596874.09,3974581.0,0.69
2191,510300.SH,20151231,600549.SH,19976013.09,1061989.0,0.09
2192,510300.SH,20151231,600588.SH,42414563.32,1333372.0,0.2
2193,510300.SH,20151231,600873.SH,35611926.08,3896272.0,0.16
2194,510300.SH,20151231,601985.SH,98864126.64,10363116.0,0.46
2195,510300.SH,20151231,600068.SH,47306278.81,6010963.0,0.22
2196,510300.SH,20151231,601872.SH,33381386.15,4708235.0,0.15
2197,510300.SH,20151231,300070.SZ,68829095.09,1329517.0,0.32
2198,510300.SH,20151231,002475.SZ,35785757.25,1120055.0,0.17
2199,510300.SH,20151231,601727.SH,73575831.88,6375722.0,0.34
2200,510300.SH,20151231,600804.SH,57517513.16,2424853.0,0.27
2201,510300.SH,20151231,000166.SZ,107013559.59,9991929.0,0.49
2202,510300.SH,20151231,000061.SZ,33901717.46,1916434.0,0.16
2203,510300.SH,20151231,600660.SH,48037478.79,3162441.0,0.22
2204,510300.SH,20151231,600100.SH,70363581.28,3891791.0,0.32
2205,510300.SH,20151231,601179.SH,30901491.84,4537664.0,0.14
2206,510300.SH,20151231,600717.SH,20474321.7,1816710.0,0.09
2207,510300.SH,20151231,002465.SZ,61730284.91,3698639.0,0.28
2208,510300.SH,20151231,601718.SH,39317921.24,3427892.0,0.18
2209,510300.SH,20151231,600887.SH,222526293.43,13543901.0,1.03
2210,510300.SH,20151231,601198.SH,32040927.0,1069100.0,0.15
2211,510300.SH,20151231,600893.SH,76678524.96,1702832.0,0.35
2212,510300.SH,20151231,000415.SZ,35523466.0,3938300.0,0.16
2213,510300.SH,20151231,000825.SZ,20939302.7,5107147.0,0.1
2214,510300.SH,20151231,000630.SZ,31008417.02,8661569.0,0.14
2215,510300.SH,20151231,601398.SH,220193965.3,48077285.0,1.02
2216,510300.SH,20151231,000027.SZ,25844111.46,2634466.0,0.12
2217,510300.SH,20151231,600415.SH,54357857.48,5914892.0,0.25
2218,510300.SH,20151231,000039.SZ,37986228.0,1808868.0,0.18
2219,510300.SH,20151231,002736.SZ,50910997.0,2577772.0,0.23
2220,510300.SH,20151231,600895.SH,49400637.45,1713515.0,0.23
2221,510300.SH,20151231,600398.SH,43106162.64,3087834.0,0.2
2222,510300.SH,20151231,600010.SH,77947029.75,21591975.0,0.36
2223,510300.SH,20151231,002304.SZ,90762244.42,1324223.0,0.42
2224,510300.SH,20151231,601899.SH,73119999.04,20772727.0,0.34
2225,510300.SH,20151231,601901.SH,87082665.6,9071111.0,0.4
2226,510300.SH,20151231,300015.SZ,27156178.86,859917.0,0.13
2227,510300.SH,20151231,601106.SH,45945456.0,5764800.0,0.21
2228,510300.SH,20151231,600875.SH,35005942.63,2568301.0,0.16
2229,510300.SH,20151231,600115.SH,56092046.74,7370834.0,0.26
2230,510300.SH,20151231,600066.SH,66777195.55,2969195.0,0.31
2231,510300.SH,20151231,000776.SZ,126877231.95,6523251.0,0.59
2232,510300.SH,20151231,000046.SZ,37400255.0,2980100.0,0.17
2233,510300.SH,20151231,600252.SH,43821642.34,5970251.0,0.2
2234,510300.SH,20151231,601006.SH,114733725.74,13310177.0,0.53
2235,510300.SH,20151231,601818.SH,150601441.92,35519208.0,0.69
2236,510300.SH,20151231,600038.SH,28447149.51,539487.0,0.13
2237,510300.SH,20151231,603000.SH,29161991.94,1278474.0,0.13
2238,510300.SH,20151231,601991.SH,32906490.74,6402041.0,0.15
2239,510300.SH,20151231,002422.SZ,31864887.6,1713166.0,0.15
2240,510300.SH,20151231,000503.SZ,51936091.06,1550794.0,0.24
2241,510300.SH,20151231,600000.SH,380042308.8,20801440.0,1.75
2242,510300.SH,20151231,600031.SH,55228558.84,8393398.0,0.25
2243,510300.SH,20151231,601216.SH,27154396.35,2371563.0,0.13
2244,510300.SH,20151231,603993.SH,24514555.02,5496537.0,0.11
2245,510300.SH,20151231,601888.SH,45895738.68,773828.0,0.21
2246,510300.SH,20151231,000728.SZ,59900728.32,2651648.0,0.28
2247,510300.SH,20151231,600648.SH,16127494.51,613913.0,0.07
2248,510300.SH,20151231,002292.SZ,56204943.46,1086926.0,0.26
2249,510300.SH,20151231,601117.SH,30588837.11,4439599.0,0.14
2250,510300.SH,20151231,600085.SH,63116324.67,1414847.0,0.29
2251,510300.SH,20151231,600208.SH,25206316.11,5284343.0,0.12
2252,510300.SH,20151231,000793.SZ,51933053.79,3455293.0,0.24
2253,510300.SH,20151231,300144.SZ,35920652.3,1269281.0,0.17
2254,510300.SH,20151231,000539.SZ,12820288.95,1744257.0,0.06
2255,510300.SH,20151231,600795.SH,85225803.15,21685955.0,0.39
2256,510300.SH,20151231,002008.SZ,49400605.44,1908096.0,0.23
2257,510300.SH,20151231,600350.SH,10660406.94,1499354.0,0.05
2258,510300.SH,20151231,300251.SZ,34501127.83,1139027.0,0.16
2259,510300.SH,20151231,002739.SZ,33540000.0,279500.0,0.15
2260,510300.SH,20151231,600256.SH,45254696.04,6784812.0,0.21
2261,510300.SH,20151231,300024.SZ,78278375.0,1142750.0,0.36
2262,510300.SH,20151231,600016.SH,634493887.52,65818868.0,2.93
2263,510300.SH,20151231,601800.SH,43676866.17,3257037.0,0.2
2264,510300.SH,20151231,000963.SZ,37758890.04,460699.0,0.17
2265,510300.SH,20151231,600703.SH,70721230.08,2912736.0,0.33
2266,510300.SH,20151231,600739.SH,56411453.2,2496082.0,0.26
2267,510300.SH,20151231,000725.SZ,148568004.09,50022897.0,0.69
2268,510300.SH,20151231,000581.SZ,29375189.72,1186397.0,0.14
2269,510300.SH,20151231,000009.SZ,51656983.04,2876224.0,0.24
2270,510300.SH,20151231,600166.SH,23679802.05,3740885.0,0.11
2271,510300.SH,20151231,000839.SZ,24323683.45,1195267.0,0.11
2272,510300.SH,20151231,600373.SH,27707488.56,1179544.0,0.13
2273,510300.SH,20151231,600900.SH,148545813.36,10954706.0,0.69
2274,510300.SH,20151231,002500.SZ,39488318.28,2591097.0,0.18
2275,510300.SH,20151231,601919.SH,60150772.0,6668600.0,0.28
2276,510300.SH,20151231,601808.SH,19981130.88,1287444.0,0.09
2277,510300.SH,20151231,600048.SH,151987260.88,14284517.0,0.7
2278,510300.SH,20151231,601186.SH,103207530.6,7656345.0,0.48
2279,510300.SH,20151231,601098.SH,37333712.0,1562080.0,0.17
2280,510300.SH,20151231,600309.SH,43126438.95,2416047.0,0.2
2281,510300.SH,20151231,002236.SZ,50928088.5,1380165.0,0.23
2282,510300.SH,20151231,002353.SZ,25025923.62,986049.0,0.12
2283,510300.SH,20151231,000738.SZ,34485973.56,1090638.0,0.16
2284,510300.SH,20151231,601608.SH,18762197.95,2739007.0,0.09
2285,510300.SH,20151231,600369.SH,61462605.6,6208344.0,0.28
2286,510300.SH,20151231,002294.SZ,20280518.88,673324.0,0.09
2287,510300.SH,20151231,600406.SH,52758139.44,3162958.0,0.24
2288,510300.SH,20151231,002081.SZ,36569163.52,1957664.0,0.17
2289,510300.SH,20151231,601328.SH,333969081.32,51858553.0,1.54
2290,510300.SH,20151231,600352.SH,59197035.84,5085656.0,0.27
2291,510300.SH,20151231,601258.SH,26841063.2,6847210.0,0.12
2292,510300.SH,20151231,002470.SZ,27114521.76,1333064.0,0.13
2293,510300.SH,20151231,600011.SH,82879232.76,9493612.0,0.38
2294,510300.SH,20151231,600023.SH,44116489.48,5890052.0,0.2
2295,510300.SH,20151231,000623.SZ,46889559.5,1515010.0,0.22
2296,510300.SH,20151231,601669.SH,72723317.59,9056453.0,0.34
2297,510300.SH,20151231,600642.SH,38527740.6,5103012.0,0.18
2298,510300.SH,20151231,601336.SH,73014901.85,1398485.0,0.34
2299,510300.SH,20151231,601998.SH,50625232.1,7011805.0,0.23
2300,510300.SH,20151231,600340.SH,72420833.28,2357449.0,0.33
2301,510300.SH,20151231,000400.SZ,26179826.56,1347392.0,0.12
2302,510300.SH,20151231,000729.SZ,26079141.7,3168790.0,0.12
2303,510300.SH,20151231,300058.SZ,51621226.08,3504496.0,0.24
2304,510300.SH,20151231,601288.SH,269191669.02,83341074.0,1.24
2305,510300.SH,20151231,000709.SZ,30011045.58,9012326.0,0.14
2306,510300.SH,20151231,002385.SZ,41866673.64,3428884.0,0.19
